link,title,date,director,starring,margaret,david,imdb,imdb_rating
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2085820.htm,Interview,"21 November, 2007",,Sienna Miller,3,3.5,tt0480269,6.8
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2073846.htm,All My Friends Are Leaving Brisbane,"14 November, 2007",,Charlotte Gregg,3,3.5,tt0818897,5.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2065833.htm,Elizabeth - The Golden Age,"14 November, 2007",,Cate Blanchett,3.5,3.5,tt0414055,6.8
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2075483.htm,Conversations With My Gardener,"14 November, 2007",,Daniel Auteuil,2.5,3,tt0825244,7.1
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2081608.htm,The Independent,"14 November, 2007",,Lee Mason,3.5,3,tt1141650,6.8
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2066063.htm,Gabriel,"14 November, 2007",,Andy Whitfield,3.5,1.5,tt0857376,5.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2081564.htm,Inland Empire,"14 November, 2007",,Laura Dern,1,2.5,tt0460829,6.9
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2064680.htm,Tell No One,"7 November, 2007",,François Cluzet,2.5,3,tt0362225,7.5
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2064632.htm,Rogue,"7 November, 2007",,Radha Mitchell,3.5,3.5,tt0479528,6.2
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2064180.htm,Lions For Lambs,"7 November, 2007",,Robert Redford,3,3,tt0891527,6.2
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2064398.htm,30 Days Of Night,"7 November, 2007",,Josh Hartnett,3.5,3.5,tt0389722,6.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2064425.htm,An Old Mistress,"7 November, 2007",,Asia Argento,3.5,4,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2054003.htm,Death Proof,"31 October, 2007",,Kurt Russell,0.5,3.5,tt1028528,7.0
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2053969.htm,Delirious,"31 October, 2007",,Steve Buscemi,3.5,3.5,tt0412637,6.5
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2053958.htm,The Assasination Of Jesse James By The Coward Robert Ford,"31 October, 2007",,Brad Pitt,4.5,4.5,tt0443680,7.5
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2062063.htm,Across The Universe,"31 October, 2007",,Evan Rachel Wood,3.5,4.5,tt0445922,7.3
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2053938.htm,Waitress,"24 October, 2007",,Keri Russell,3.5,3.5,tt0473308,7.0
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2053852.htm,Control,"24 October, 2007",,Sam Riley,4,4,tt0421082,7.7
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2053886.htm,The Real Dirt On Farmer John,"24 October, 2007",,,4,3.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2053907.htm,Eastern Promises,"24 October, 2007",,Viggo Mortensen,4.5,4,tt0765443,7.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2061752.htm,Buddha's Lost Children,"24 October, 2007",,,3,3.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2042005.htm,My Kid Could Paint That,"17 October, 2007",,,3,3.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2041995.htm,Day Watch,"17 October, 2007",,Konstantin Khabensky,4,3.5,tt0409904,6.5
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2042016.htm,"4 Months, 3 Weeks  &amp; 2 Days","17 October, 2007",,Anamaria Marinca,4.5,4.5,tt1032846,7.9
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2041985.htm,Michael Clayton,"17 October, 2007",,George Clooney,3.5,4,tt0465538,7.2
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2041962.htm,A Mighty Heart,"10 October, 2007",,Dan Futterman,4.5,4.5,tt0829459,6.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2041982.htm,Bomb Harvest,"10 October, 2007",,,3.5,4,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2032145.htm,The 11th Hour,"10 October, 2007",,Narrated by: Leonardo DiCaprio,3,3.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2041941.htm,Resident Evil - Extinction,"10 October, 2007",,Milla Jovovich,3,2.5,tt0432021,6.3
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2024603.htm,Year Of The Dog,"10 October, 2007",,Molly Shannon,3,3,tt0756729,6.0
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2024615.htm,The Brave One,"3 October, 2007",,Jodie Foster,3.5,3,tt0476964,6.7
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2024585.htm,Red Road,"3 October, 2007",,Kate Dickie,4,3.5,tt0471030,6.8
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2036829.htm,Death At A Funeral,"3 October, 2007",,Matthew Macfadyen,4,4,tt0795368,7.4
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2036840.htm,Deep Water,"3 October, 2007",,,4,4,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2023542.htm,Vitus,"3 October, 2007",,Fabrizio Borsani and Teo Gheorghiu,3.5,3,tt0478829,7.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2023589.htm,The Nanny Diaries,"26 September, 2007",,Scarlett Johansson,2.5,3,tt0489237,6.2
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2023871.htm,The War On Democracy,"26 September, 2007",,,4,3,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2023988.htm,Away From Her,"26 September, 2007",,Gordon Pinsent,4.5,4,tt0491747,7.5
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2023630.htm,Air Guitar Nation,"26 September, 2007",,,3.5,3,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2024566.htm,The Kingdom,"26 September, 2007",,Jamie Foxx,3,1.5,tt0431197,7.0
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2030603.htm,Superbad,"19 September, 2007",,Jonah Hill,3,3,tt0829482,7.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2010082.htm,Stardust,"19 September, 2007",,Charlie Cox,3.5,3.5,tt0486655,7.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2018257.htm,Irina Palm,"19 September, 2007",,Marianne Faithfull,3,2,tt0762110,7.2
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2010035.htm,Strummer The Future Is Unwritten,"19 September, 2007",,(Achive Footage) Joe Strummer,4,3,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2016744.htm,December Boys,"19 September, 2007",,Daniel Radcliffe,2.5,2,tt0465436,6.5
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2031950.htm,Evan  Almighty,"19 September, 2007",,Steve Carell,2.5,2,tt0413099,5.4
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2005040.htm,Hairspray,"5 September, 2007",,John Travolta,4,3.5,tt0427327,6.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2005051.htm,Fur,"5 September, 2007",,Nicole Kidman,2.5,3,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2007185.htm,Forbidden Lies,"5 September, 2007",,,4,4,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2004885.htm,The Invasion,"5 September, 2007",,Nicole Kidman,2.5,2.5,tt0427392,5.9
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2006754.htm,The Bet,"5 September, 2007",,Matthew Newton,3,3,tt0452003,5.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2004682.htm,The Final Winter,"29 August, 2007",,Matt Nable,4,3.5,tt0938303,7.0
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2004844.htm,Lady Chatterley,"29 August, 2007",,Marina Hands,2.5,4,tt0459880,6.7
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2005039.htm,Ratatouille,"29 August, 2007",,Voice of: Patton Oswalt,3,4,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2004623.htm,Dr  Plonk,"29 August, 2007",,Nigel Lunghi,4,3.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1997371.htm,Next,"22 August, 2007",,Nicolas Cage,2.5,2.5,tt0435705,6.2
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1996390.htm,No Reservations,"22 August, 2007",,Catherine Zeta-Jones,3,2,tt0481141,6.3
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1996391.htm,The Boynton Beach Club,"22 August, 2007",,Joseph Bologna,1.5,2.5,tt0439478,6.4
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1996253.htm,The Bourne Ultimatum,"22 August, 2007",,Matt Damon,4,2,tt0440963,8.0
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1996290.htm,Once,"22 August, 2007",,Glen Hansard,3,3.5,tt0907657,7.8
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1995367.htm,I Now Pronounce You Chuck And Larry,"15 August, 2007",,Adam Sandler,1,1,tt0762107,5.9
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1996149.htm,This Is England,"15 August, 2007",,Thomas Turgoose,4,4.5,tt0480025,7.7
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1996172.htm,The Home Song Stories,"15 August, 2007",,Joan Chen,4,3.5,tt0452631,7.2
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s2002090.htm,The Jammed,"15 August, 2007",,Emma Lung,4,4,tt0791178,6.7
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1995342.htm,Black Sheep,"15 August, 2007",,Nathan Meister,2,2.5,tt0779982,5.8
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1973532.htm,4,"8 August, 2007",,,3.5,2.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1983761.htm,The Flying Scotsman,"8 August, 2007",,Jonny Lee Miller,2.5,2.5,tt0472268,7.1
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1983603.htm,Die Hard 4,"8 August, 2007",,Bruce Willis,3.5,3.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1983684.htm,After The Wedding,"8 August, 2007",,Mads Mikkelsen,4,3.5,tt0457655,7.7
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1983515.htm,Inside Paris,"8 August, 2007",,Romain Duris,3.5,4.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1983022.htm,License To Wed,"1 August, 2007",,Robin Williams,1,1.5,tt0762114,5.3
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1983061.htm,The Simpsons Movie,"1 August, 2007",,Voice of Dan Castellaneta,3.5,4,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1983745.htm,Sicko,"1 August, 2007",,,4,4,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1983486.htm,Farce Of The Penguins,"1 August, 2007",,Narrated by: Samuel L. Jackson,no score,0.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1987584.htm,Shut Up &amp; Sing,"1 August, 2007",,,4,4,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1970911.htm,Black Snake Moan,"25 July, 2007",,Samuel L. Jackson,3.5,2,tt0462200,6.9
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1970894.htm,Mr. Brooks,"25 July, 2007",,Kevin Costner,4,3.5,tt0780571,7.3
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1970864.htm,Fracture,"25 July, 2007",,Anthony Hopkins,4,3.5,tt0488120,7.2
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1970970.htm,Snowcake,"25 July, 2007",,Alan Rickman,3.5,3,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1968626.htm,In The Land Of Women,"18 July, 2007",,Adam Brody,3,4,tt0419843,6.4
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1968412.htm,Cashback,"18 July, 2007",,Sean Biggerstaff,3,2,tt0460740,7.2
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1968852.htm,Amazing Grace,"18 July, 2007",,Ioan Gruffudd,3,2.5,tt0454776,7.4
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1968859.htm,I Have Never Forgotten You The Life &amp; Legacy of Simon Wiesenthal,"18 July, 2007",,,4,3.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1968379.htm,Premonition,"18 July, 2007",,Sandra Bullock,2.5,1.5,tt0477071,5.9
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1963492.htm,Harry Potter And The Order Of The Phoenix,"11 July, 2007",,Daniel Radcliffe,3.5,3.5,tt0373889,7.5
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1963590.htm,Evening,"11 July, 2007",,Claire Danes,3.5,3.5,tt0765447,6.5
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1963595.htm,Gone,"11 July, 2007",,Shaun Evans,3.5,3,tt0482374,5.4
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1963611.htm,Lucky Miles,"11 July, 2007",,,4,3.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1963466.htm,West,"4 July, 2007",,Khan Chittenden,4,3,tt0480053,5.8
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1962704.htm,Black Book,"4 July, 2007",,Carice van Houten,3.5,4.5,tt0389557,7.7
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1962651.htm,La Vie En Rose,"4 July, 2007",,Marion Cotillard,3,3.5,tt0450188,7.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1950297.htm,Knocked Up,"27 June, 2007",,Seth Rogen,4,3.5,tt0478311,6.9
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1962672.htm,Clubland,"27 June, 2007",,Brenda Blethyn,3.5,3.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1950343.htm,Change Of Address,"27 June, 2007",,Emmanuel Mouret,3,3.5,tt0759509,6.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1950144.htm,Transformers,"27 June, 2007",,Shia LaBeouf,3.5,3.5,tt0418279,7.0
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1949868.htm,Nancy Drew,"20 June, 2007",,Emma Roberts,2,1.5,tt0479500,5.9
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1949993.htm,Four Minutes,"20 June, 2007",,Monica Bleibtreu,3,3.5,tt0461694,7.3
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1949905.htm,Fantastic 4 Rise Of The Silver Surfer,"20 June, 2007",,Ioan Gruffudd,3,2,tt0486576,5.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1949940.htm,The Dead Girl,"20 June, 2007",,Toni Collette,3.5,4,tt0783238,6.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1949979.htm,I Do,"20 June, 2007",,Alain Chabat,3.5,3,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1941348.htm,Ocean's Thirteen,"13 June, 2007",,Brad Pitt,3,3,tt0496806,6.9
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1941432.htm,Blades Of Glory,"13 June, 2007",,Will Ferrell,3.5,3.5,tt0445934,6.3
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1941451.htm,A Crude Awakening,"13 June, 2007",,,4.5,3.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1941396.htm,Bridge To Terabithia,"13 June, 2007",,Josh Hutcherson,2.5,3.5,tt0398808,7.1
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1941379.htm,Hostel Part II,"6 June, 2007",,Lauren German,2.5,2.5,tt0498353,5.5
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1940189.htm,Driving Lessons,"6 June, 2007",,Julie Walters,3,2.5,tt0446687,6.7
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1940148.htm,Shrek The Third,"6 June, 2007",,Mike Myers,2.5,3,tt0413267,6.1
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1912077.htm,"Romulus, My Father","23 May, 2007",,Eric Bana,4,3,tt0462023,6.6
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1912131.htm,The U.S. vs. JOHN LENNON,"23 May, 2007",,,4,4,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1912192.htm,My Best Friend,"23 May, 2007",,Daniel Auteuil,3,4,tt0778784,6.7
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1912163.htm,Orchestra Seats,"23 May, 2007",,Cecile De France,3,2.5,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1911574.htm,28 Weeks Later,"16 May, 2007",,Robert Carlyle,3.5,2,tt0463854,7.0
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1911603.htm,Infamous,"16 May, 2007",,Toby Jones,4,3,tt0420609,7.0
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1912024.htm,Zodiac,"16 May, 2007",,Jake Gyllenhaal,4.5,4.5,tt0443706,7.7
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1912036.htm,Deliver Us From Evil,"16 May, 2007",,,4,4,,
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1910363.htm,The Page Turner,"9 May, 2007",,Catherine Frot,2,4,tt0487503,7.0
https://web.archive.org/web/20150102090215/http://www.abc.net.au/atthemovies/txt/s1910203.htm,Lucky You,"9 May, 2007",,Eric Bana,3,3.5,tt0338216,5.9
